SNP	Chr	Pos
ipSNP37039	5	124159965
ipSNP37040	5	124160027
ipSNP37041	5	124416533
ipSNP37042	5	125493868
ipSNP37043	5	125805333
ipSNP37044	5	125806228
ipSNP37045	5	125806316
ipSNP37046	5	125815588
ipSNP37047	5	126817826
ipSNP37048	5	126817828
ipSNP37049	5	127255586
ipSNP37050	5	127605259
ipSNP37051	5	127605321
ipSNP37052	5	127768844
ipSNP37053	5	127768874
ipSNP37054	5	127936412
ipSNP37055	5	127936456
ipSNP37056	5	128105909
ipSNP37057	5	128107308
ipSNP37058	5	128332180
ipSNP37059	5	128332228
ipSNP37060	5	128332483
ipSNP37064	5	128348288
ipSNP37065	5	128348333
ipSNP37066	5	128463103
ipSNP37067	5	128463118
ipSNP37068	5	128463205
ipSNP37069	5	128463226
ipSNP37071	5	129184341
ipSNP37072	5	129184377
ipSNP37073	5	129222080
ipSNP37074	5	129222112
ipSNP37075	5	129222162
ipSNP37076	5	129222201
ipSNP37077	5	129222875
ipSNP37078	5	129222890
ipSNP37079	5	129222922
ipSNP37080	5	129222950
ipSNP37081	5	129223076
ipSNP37082	5	129223087
ipSNP37083	5	129223708
ipSNP37084	5	129223778
ipSNP37085	5	129223796
ipSNP37086	5	129223849
ipSNP37087	5	129223889
ipSNP37088	5	129223951
ipSNP37089	5	129223977
ipSNP37090	5	130048726
ipSNP37091	5	130048730
ipSNP37092	5	130048749
ipSNP37095	5	130499924
ipSNP37096	5	130659472
ipSNP37097	5	130659527
ipSNP37098	5	130662599
ipSNP37099	5	130662855
ipSNP37100	5	130690719
ipSNP37101	5	130690730
ipSNP37102	5	130690733
ipSNP37103	5	130690735
ipSNP37104	5	130690738
ipSNP37105	5	130690739
ipSNP37106	5	130690748
ipSNP37107	5	130690751
ipSNP37109	5	130823409
ipSNP37110	5	130823899
ipSNP37111	5	131563819
ipSNP37112	5	131570540
ipSNP37113	5	131570639
ipSNP37114	5	131738084
ipSNP37115	5	131738113
ipSNP37116	5	132044637
ipSNP37117	5	132044647
ipSNP37118	5	132044658
ipSNP37119	5	132655987
ipSNP37120	5	132655994
ipSNP37121	5	132656041
ipSNP37122	5	132656046
ipSNP37123	5	132657070
ipSNP37124	5	132657071
ipSNP37125	5	132657090
ipSNP37126	5	133331554
ipSNP37127	5	133333397
ipSNP37128	5	133334845
ipSNP37129	5	133502103
ipSNP37130	5	133505829
ipSNP37131	5	133627314
ipSNP37132	5	133776621
ipSNP37133	5	133915050
ipSNP37134	5	133915065
ipSNP37135	5	133915066
ipSNP37136	5	134471200
ipSNP37137	5	134489952
ipSNP37138	5	135287556
ipSNP37139	5	135287606
ipSNP37140	5	135453985
ipSNP37141	5	135455214
ipSNP37142	5	135455228
ipSNP37143	5	135455232
ipSNP37144	5	135583012
ipSNP37145	5	135583033
ipSNP37146	5	135583038
ipSNP37147	5	135583041
ipSNP37148	5	135583043
ipSNP37149	5	135583044
ipSNP37150	5	136200817
ipSNP37155	5	136582204
ipSNP37156	5	136582205
ipSNP37157	5	136582327
ipSNP37158	5	136582354
ipSNP37159	5	137151445
ipSNP37160	5	137151502
ipSNP37161	5	137151525
ipSNP37162	5	137151529
ipSNP37163	5	137151537
ipSNP37164	5	137151766
ipSNP37165	5	137151770
ipSNP37166	5	137391485
ipSNP37167	5	137391534
ipSNP37168	5	137391560
ipSNP37169	5	137393011
ipSNP37170	5	137437357
ipSNP37171	5	137437358
ipSNP37172	5	137437359
ipSNP37173	5	137437360
ipSNP37174	5	137437361
ipSNP37175	5	137932389
ipSNP37176	5	137936152
ipSNP37177	5	137936729
ipSNP37178	5	138073249
ipSNP37179	5	138073252
ipSNP37180	5	138073281
ipSNP37181	5	138140800
ipSNP37182	5	138158689
ipSNP37184	5	138259408
ipSNP37185	5	138798062
ipSNP37186	5	139077524
ipSNP37187	5	139078183
ipSNP37188	5	139078316
ipSNP37189	5	139232071
ipSNP37192	5	139232599
ipSNP37193	5	139232602
ipSNP37194	5	139232604
ipSNP37195	5	139232631
ipSNP37196	5	139233423
ipSNP37197	5	139765952
ipSNP37198	5	139810621
ipSNP37199	5	140081490
ipSNP37200	5	140092072
ipSNP37201	5	140092637
ipSNP37202	5	140092706
ipSNP37203	5	140092715
ipSNP37204	5	140092718
ipSNP37206	5	140092895
ipSNP37207	5	140092919
ipSNP37210	5	140262145
ipSNP37211	5	140262152
ipSNP37212	5	140313561
ipSNP37213	5	140487154
ipSNP37214	5	140487484
ipSNP37215	5	140763953
ipSNP37216	5	140764093
ipSNP37217	5	140764096
ipSNP37218	5	140765356
ipSNP37219	5	140765365
ipSNP37220	5	140765370
ipSNP37221	5	140781252
ipSNP37222	5	140781271
ipSNP37223	5	140899734
ipSNP37224	5	140899735
ipSNP37225	5	140899749
ipSNP37226	5	140936458
ipSNP37227	5	140936498
ipSNP37228	5	140936541
ipSNP37229	5	140936542
ipSNP37230	5	140936544
ipSNP37231	5	140936547
ipSNP37232	5	140936551
ipSNP37233	5	140936581
ipSNP37234	5	140937566
ipSNP37235	5	140937575
ipSNP37238	5	141129732
ipSNP37239	5	141129958
ipSNP37240	5	141129999
ipSNP37241	5	141130017
ipSNP37242	5	141130032
ipSNP37243	5	141130040
ipSNP37244	5	141166387
ipSNP37245	5	141166643
ipSNP37247	5	141258729
ipSNP37248	5	141258839
ipSNP37249	5	141579276
ipSNP37251	5	142224540
ipSNP37252	5	142224541
ipSNP37253	5	142224586
ipSNP37254	5	142257060
ipSNP37255	5	142257078
ipSNP37256	5	142257102
ipSNP37257	5	142257134
ipSNP37258	5	142403772
ipSNP37259	5	142403779
ipSNP37260	5	142403801
ipSNP37261	5	142403819
ipSNP37262	5	142404674
ipSNP37263	5	142404695
ipSNP37264	5	142711004
ipSNP37265	5	142711340
ipSNP37266	5	142711369
ipSNP37267	5	142711377
ipSNP37268	5	142711421
ipSNP37271	5	142722781
ipSNP37272	5	142722810
ipSNP37273	5	142722829
ipSNP37274	5	142722839
ipSNP37275	5	142722868
ipSNP37276	5	142723210
ipSNP37277	5	142723230
ipSNP37278	5	142723254
ipSNP37279	5	142854531
ipSNP37280	5	142854568
ipSNP37281	5	142854573
ipSNP37282	5	142854575
ipSNP37283	5	142854780
ipSNP37284	5	143009518
ipSNP37285	5	143009644
ipSNP37286	5	143009780
ipSNP37287	5	143009794
ipSNP37288	5	143009796
ipSNP37289	5	143009806
ipSNP37290	5	143081916
ipSNP37291	5	143081917
ipSNP37292	5	143081928
ipSNP37293	5	143164341
ipSNP37294	5	143164374
ipSNP37295	5	143164377
ipSNP37296	5	143164737
ipSNP37297	5	143166963
ipSNP37298	5	143166970
ipSNP37299	5	143197236
ipSNP37300	5	143198255
ipSNP37301	5	143198256
ipSNP37302	5	143198265
ipSNP37303	5	143198415
ipSNP37304	5	143198418
ipSNP37305	5	143198419
ipSNP37306	5	143198430
ipSNP37307	5	143198459
ipSNP37308	5	143400260
ipSNP37309	5	143400287
ipSNP37310	5	143671993
ipSNP37311	5	143671995
ipSNP37312	5	143671996
ipSNP37313	5	143672009
ipSNP37314	5	143672041
ipSNP37315	5	143672047
ipSNP37316	5	143672074
ipSNP37319	5	143955139
ipSNP37320	5	143958065
ipSNP37321	5	143970568
ipSNP37322	5	143972822
ipSNP37323	5	143972825
ipSNP37324	5	143972864
ipSNP37325	5	143973181
ipSNP37326	5	143973182
ipSNP37327	5	143975409
ipSNP37328	5	143975538
ipSNP37329	5	143975579
ipSNP37330	5	143975719
ipSNP37331	5	144176046
ipSNP37332	5	144176139
ipSNP37333	5	144176898
ipSNP37334	5	144176970
ipSNP37335	5	144176986
ipSNP37336	5	144284500
ipSNP37337	5	144310987
ipSNP37338	5	144312460
ipSNP37339	5	144575440
ipSNP37340	5	144810452
ipSNP37341	5	144812947
ipSNP37343	5	144815828
ipSNP37344	5	144815832
ipSNP37345	5	144815880
ipSNP37346	5	144887473
ipSNP37348	5	145105306
ipSNP37349	5	145105770
ipSNP37350	5	145107084
ipSNP37351	5	145107231
ipSNP37352	5	145107243
ipSNP37353	5	145108225
ipSNP37354	5	145108231
ipSNP37355	5	145216630
ipSNP37356	5	145496748
ipSNP37357	5	145496768
ipSNP37359	5	145509303
ipSNP37360	5	145510137
ipSNP37361	5	145510182
ipSNP37362	5	145715112
ipSNP37363	5	145715141
ipSNP37364	5	145715287
ipSNP37365	5	145733204
ipSNP37366	5	145733214
ipSNP37367	5	146414073
ipSNP37368	5	146414092
ipSNP37369	5	146414093
ipSNP37370	5	146481000
ipSNP37371	5	146842548
ipSNP37372	5	146842572
ipSNP37376	5	146846211
ipSNP37377	5	146885160
ipSNP37378	5	146885192
ipSNP37379	5	146885205
ipSNP37380	5	146888103
ipSNP37381	5	147109701
ipSNP37382	5	147109716
ipSNP37384	5	147229998
ipSNP37385	5	147229999
ipSNP37386	5	147540775
ipSNP37387	5	147541972
ipSNP37391	5	147626131
ipSNP37392	5	147877194
ipSNP37393	5	147878247
ipSNP37397	5	148304863
ipSNP37398	5	148304887
ipSNP37399	5	148699539
ipSNP37402	5	148700733
ipSNP37403	5	148700792
ipSNP37404	5	149216830
ipSNP37405	5	149463511
ipSNP37406	5	149463512
ipSNP37407	5	149463513
ipSNP37408	5	149463514
ipSNP37409	5	149463518
ipSNP37410	5	149463521
ipSNP37411	5	149463522
ipSNP37412	5	149463523
ipSNP37413	5	149463524
ipSNP37414	5	149463525
ipSNP37415	5	149463526
ipSNP37416	5	149463530
ipSNP37417	5	149463531
ipSNP37418	5	149463533
ipSNP37419	5	149463534
ipSNP37420	5	149463536
ipSNP37421	5	149780724
ipSNP37422	5	150089369
ipSNP37423	5	150095491
ipSNP37427	5	150510186
ipSNP37428	5	150626140
ipSNP37429	5	150933694
ipSNP37430	5	150933859
ipSNP37431	5	150934135
ipSNP37432	5	150934227
ipSNP37433	5	151268603
ipSNP37434	5	151269112
ipSNP37435	5	151314742
ipSNP37437	5	151316924
ipSNP37438	5	151316936
ipSNP37439	5	151415894
ipSNP37440	5	151708173
ipSNP37441	5	151708174
ipSNP37442	5	151708175
ipSNP37443	5	151708495
ipSNP37444	5	151708496
ipSNP37445	5	151708510
ipSNP37446	5	151708930
ipSNP37447	5	151708932
ipSNP37448	5	151708933
ipSNP37451	5	151715867
ipSNP37452	5	151715875
ipSNP37453	5	151715886
ipSNP37454	5	151718667
ipSNP37455	5	151884409
ipSNP37456	5	151886703
ipSNP37457	5	151886720
ipSNP37458	5	151886994
ipSNP37459	5	151989315
ipSNP37460	5	151989354
ipSNP37461	5	151989379
ipSNP37462	5	151989388
ipSNP37463	5	151990574
ipSNP37464	5	151990658
ipSNP37465	5	151990703
ipSNP37466	5	152405474
ipSNP37467	5	152405487
ipSNP37468	5	152566837
ipSNP37469	5	152566840
ipSNP37470	5	152566875
ipSNP37471	5	152567530
ipSNP37472	5	152567539
ipSNP37473	5	152567542
ipSNP37474	5	152603294
ipSNP37475	5	152746934
ipSNP37476	5	152830101
ipSNP37477	5	152830105
ipSNP37478	5	152830263
ipSNP37479	5	152830368
ipSNP37480	5	152830377
ipSNP37481	5	152844834
ipSNP37482	5	152844949
ipSNP37483	5	152844957
ipSNP37486	5	152923671
ipSNP37487	5	153378378
ipSNP37488	5	153378382
ipSNP37489	5	153378426
ipSNP37490	5	153550363
ipSNP37491	5	153888474
ipSNP37492	5	153888495
ipSNP37493	5	153888496
ipSNP37494	5	153888508
ipSNP37495	5	153945912
ipSNP37496	5	153945928
ipSNP37497	5	153946081
ipSNP37498	5	154254714
ipSNP37499	5	154254716
ipSNP37500	5	154254723
ipSNP37501	5	154350617
ipSNP37502	5	154481602
ipSNP37503	5	154481605
ipSNP37505	5	154482104
ipSNP37506	5	154600469
ipSNP37507	5	154600470
ipSNP37508	5	154600473
ipSNP37509	5	154600482
ipSNP37510	5	154812176
ipSNP37511	5	154812178
ipSNP37512	5	154995465
ipSNP37513	5	154995507
ipSNP37514	5	155030419
ipSNP37515	5	155030456
ipSNP37516	5	155030463
ipSNP37517	5	155030532
ipSNP37518	5	155096214
ipSNP37519	5	155096240
ipSNP37520	5	155096305
ipSNP37521	5	155096308
ipSNP37523	5	155097839
ipSNP37524	5	155097840
ipSNP37525	5	155097848
ipSNP37526	5	155097858
ipSNP37529	5	155419664
ipSNP37530	5	155526338
ipSNP37531	5	155527001
ipSNP37532	5	155527157
ipSNP37533	5	155537895
ipSNP37534	5	155537897
ipSNP37535	5	155666011
ipSNP37536	5	155666084
ipSNP37537	5	155666093
ipSNP37538	5	155951460
ipSNP37539	5	155958842
ipSNP37542	5	156140244
ipSNP37543	5	156260447
ipSNP37544	5	156275094
ipSNP37545	5	156276586
ipSNP37546	5	156276601
ipSNP37547	5	156276610
ipSNP37548	5	156276614
ipSNP37549	5	156351470
ipSNP37550	5	156351498
ipSNP37551	5	156351614
ipSNP37552	5	156754020
ipSNP37553	5	156969754
ipSNP37554	5	156969760
ipSNP37555	5	156969767
ipSNP37556	5	156969778
ipSNP37557	5	156969779
ipSNP37558	5	156969781
ipSNP37559	5	156970773
ipSNP37560	5	156970914
ipSNP37561	5	156970923
ipSNP37562	5	156970924
ipSNP37563	5	157100437
ipSNP37564	5	157100498
ipSNP37565	5	157100675
ipSNP37566	5	157111457
ipSNP37567	5	157115320
ipSNP37568	5	157115344
ipSNP37569	5	157193370
ipSNP37570	5	157193692
ipSNP37576	5	157444481
ipSNP37577	5	157444503
ipSNP37578	5	157446027
ipSNP37579	5	157446087
ipSNP37580	5	157448043
ipSNP37583	5	157456160
ipSNP37584	5	157463064
ipSNP37585	5	157463065
ipSNP37586	5	157496744
ipSNP37587	5	157496745
ipSNP37588	5	157496748
ipSNP37589	5	157496750
ipSNP37590	5	157496751
ipSNP37591	5	157496752
ipSNP37592	5	157496779
ipSNP37593	5	157496791
ipSNP37594	5	157496819
ipSNP37595	5	157518260
ipSNP37596	5	157793663
ipSNP37599	5	158545936
ipSNP37600	5	158546236
ipSNP37601	5	158546248
ipSNP37602	5	158546359
ipSNP37603	5	158546428
ipSNP37604	5	158546543
ipSNP37605	5	158546719
ipSNP37606	5	158546734
ipSNP37607	5	158684493
ipSNP37608	5	158684684
ipSNP37609	5	158684708
ipSNP37610	5	158684716
ipSNP37611	5	158684724
ipSNP37612	5	158687081
ipSNP37613	5	158692598
ipSNP37614	5	158692604
ipSNP37615	5	158692707
ipSNP37616	5	158821012
ipSNP37617	5	158821069
ipSNP37618	5	158821395
ipSNP37619	5	158822719
ipSNP37620	5	158822728
ipSNP37621	5	158822733
ipSNP37622	5	158893625
ipSNP37623	5	158893631
ipSNP37624	5	158893740
ipSNP37625	5	158893741
ipSNP37627	5	158893961
ipSNP37628	5	158894024
ipSNP37629	5	158894041
ipSNP37630	5	158894046
ipSNP37631	5	158894047
ipSNP37633	5	158894484
ipSNP37634	5	159330998
ipSNP37635	5	159331109
ipSNP37636	5	159332652
ipSNP37637	5	159332657
ipSNP37638	5	159332665
ipSNP37639	5	159332672
ipSNP37642	5	159540127
ipSNP37643	5	159540143
ipSNP37644	5	159800445
ipSNP37645	5	159803221
ipSNP37646	5	159803674
ipSNP37647	5	159804001
ipSNP37648	5	159804175
ipSNP37649	5	159912861
ipSNP37650	5	159912877
ipSNP37651	5	159912887
ipSNP37652	5	159912918
ipSNP37653	5	159912920
ipSNP37654	5	159913011
ipSNP37655	5	159913392
ipSNP37656	5	159914374
ipSNP37657	5	159914376
ipSNP37658	5	159944968
ipSNP37659	5	159944989
ipSNP37660	5	159944993
ipSNP37661	5	159961130
ipSNP37662	5	159962126
ipSNP37663	5	159962133
ipSNP37664	5	159962363
ipSNP37665	5	159962368
ipSNP37666	5	159962370
ipSNP37667	5	159962411
ipSNP37668	5	160081320
ipSNP37669	5	160081344
ipSNP37670	5	160164847
ipSNP37671	5	160164877
ipSNP37672	5	160164879
ipSNP37673	5	160164880
ipSNP37674	5	160164885
ipSNP37675	5	160173882
ipSNP37676	5	160452978
ipSNP37677	5	160453027
ipSNP37678	5	160453038
ipSNP37680	5	160457571
ipSNP37681	5	160457600
ipSNP37682	5	160457629
ipSNP37683	5	160457636
ipSNP37684	5	160457717
ipSNP37685	5	160457718
ipSNP37686	5	160457720
ipSNP37687	5	160457721
ipSNP37688	5	160468172
ipSNP37689	5	160468202
ipSNP37690	5	160470476
ipSNP37691	5	160470505
ipSNP37692	5	160470512
ipSNP37693	5	160655629
ipSNP37694	5	160656654
ipSNP37695	5	160656672
ipSNP37696	5	160721252
ipSNP37697	5	160721270
ipSNP37698	5	160721290
ipSNP37699	5	160721353
ipSNP37700	5	160721368
ipSNP37701	5	160722065
ipSNP37702	5	160752560
ipSNP37703	5	160800075
ipSNP37704	5	160800086
ipSNP37705	5	160800089
ipSNP37706	5	160800123
ipSNP37707	5	160800406
ipSNP37708	5	160800407
ipSNP37709	5	160800486
ipSNP37710	5	160800911
ipSNP37711	5	160800928
ipSNP37712	5	160925478
ipSNP37713	5	161747306
ipSNP37714	5	162700093
ipSNP37715	5	162757232
ipSNP37716	5	162757237
ipSNP37717	5	162757238
ipSNP37718	5	162759697
ipSNP37719	5	162848884
ipSNP37720	5	162897220
ipSNP37721	5	163120256
ipSNP37722	5	163214281
ipSNP37723	5	163229675
ipSNP37724	5	163229681
ipSNP37725	5	163229686
ipSNP37726	5	163229703
ipSNP37727	5	163229838
ipSNP37728	5	163229893
ipSNP37731	5	163289917
ipSNP37732	5	163289950
ipSNP37733	5	163289958
ipSNP37734	5	163289969
ipSNP37735	5	163290007
ipSNP37736	5	163292966
ipSNP37737	5	163293022
ipSNP37738	5	163294518
ipSNP37740	5	163295168
ipSNP37741	5	163411721
ipSNP37742	5	163412545
ipSNP37743	5	163417327
ipSNP37744	5	163417480
ipSNP37745	5	163890137
ipSNP37747	5	163979814
ipSNP37748	5	163979821
ipSNP37749	5	163981010
ipSNP37750	5	163983692
ipSNP37751	5	163983703
ipSNP37752	5	163983714
ipSNP37753	5	163983719
ipSNP37755	5	164361354
ipSNP37756	5	164650986
ipSNP37758	5	164651229
ipSNP37759	5	164651230
ipSNP37760	5	164651232
ipSNP37761	5	164651395
ipSNP37763	5	164771518
ipSNP37765	5	164859431
ipSNP37766	5	164859450
ipSNP37767	5	164859455
ipSNP37768	5	164859457
ipSNP37769	5	164859458
ipSNP37770	5	164861453
ipSNP37771	5	164861465
ipSNP37774	5	164984837
ipSNP37775	5	164984843
ipSNP37776	5	164989812
ipSNP37778	5	165071094
ipSNP37779	5	165071180
ipSNP37780	5	165078534
ipSNP37785	5	165158595
ipSNP37786	5	165854008
ipSNP37787	5	166047784
ipSNP37788	5	166061514
ipSNP37789	5	166218205
ipSNP37790	5	166218251
ipSNP37791	5	166329803
ipSNP37792	5	166329807
ipSNP37793	5	166332396
ipSNP37794	5	166473857
ipSNP37795	5	166477268
ipSNP37796	5	166477287
ipSNP37797	5	166515127
ipSNP37798	5	166515146
ipSNP37799	5	166517028
ipSNP37800	5	166517029
ipSNP37801	5	166517032
ipSNP37802	5	166517033
ipSNP37803	5	166578095
ipSNP37804	5	166855823
ipSNP37805	5	166864218
ipSNP37806	5	166934130
ipSNP37807	5	166934277
ipSNP37808	5	166969926
ipSNP37809	5	166969930
ipSNP37810	5	166969946
ipSNP37811	5	166969956
ipSNP37812	5	166969957
ipSNP37813	5	166969958
ipSNP37814	5	166969959
ipSNP37815	5	167009282
ipSNP37816	5	167068335
ipSNP37817	5	167068437
ipSNP37818	5	167068439
ipSNP37819	5	167068471
ipSNP37820	5	167239964
ipSNP37822	5	167275523
ipSNP37823	5	167276704
ipSNP37824	5	167276740
ipSNP37825	5	167276742
ipSNP37826	5	167276800
ipSNP37827	5	167276911
ipSNP37828	5	167276918
ipSNP37829	5	167277009
ipSNP37830	5	167277025
ipSNP37831	5	167348369
ipSNP37832	5	167364201
ipSNP37833	5	167364219
ipSNP37834	5	167364221
ipSNP37835	5	167364226
ipSNP37836	5	167364227
ipSNP37837	5	167430995
ipSNP37838	5	167431011
ipSNP37839	5	167431037
ipSNP37840	5	167583248
ipSNP37842	5	167583276
ipSNP37843	5	167585690
ipSNP37844	5	167585729
ipSNP37845	5	167585795
ipSNP37846	5	167585819
ipSNP37847	5	167585991
ipSNP37848	5	167587029
ipSNP37849	5	167587895
ipSNP37850	5	167597558
ipSNP37851	5	167597560
ipSNP37852	5	167598065
ipSNP37853	5	167598520
ipSNP37854	5	167598552
ipSNP37855	5	167784287
ipSNP37856	5	167784355
ipSNP37857	5	167784588
ipSNP37858	5	168446836
ipSNP37859	5	168447594
ipSNP37860	5	168667286
ipSNP37861	5	168671638
ipSNP37862	5	168671641
ipSNP37863	5	168671666
ipSNP37864	5	168673209
ipSNP37865	5	168841366
ipSNP37866	5	168841367
ipSNP37867	5	168841392
ipSNP37870	5	168865176
ipSNP37872	5	168893869
ipSNP37873	5	168907573
ipSNP37874	5	168907594
ipSNP37875	5	168907601
ipSNP37876	5	168907825
ipSNP37877	5	169224663
ipSNP37878	5	169456321
ipSNP37879	5	169456568
ipSNP37880	5	169456575
ipSNP37881	5	169456578
ipSNP37882	5	169456680
ipSNP37883	5	169456691
ipSNP37884	5	169456692
ipSNP37886	5	169456915
ipSNP37887	5	169457602
ipSNP37889	5	169667550
ipSNP37890	5	169668445
ipSNP37891	5	169668456
ipSNP37892	5	169680561
ipSNP37893	5	169680646
ipSNP37894	5	169680701
ipSNP37895	5	169683098
ipSNP37896	5	169683117
ipSNP37897	5	169785839
ipSNP37898	5	169785898
ipSNP37899	5	169785918
ipSNP37900	5	169785926
ipSNP37901	5	169785951
ipSNP37902	5	169814418
ipSNP37904	5	169833955
ipSNP37905	5	169833992
ipSNP37906	5	169838087
ipSNP37907	5	169838118
ipSNP37910	5	169876522
ipSNP37913	5	170023563
ipSNP37914	5	170023565
ipSNP37915	5	170023977
ipSNP37916	5	170024095
ipSNP37917	5	170024149
ipSNP37919	5	170067880
ipSNP37920	5	170164180
ipSNP37921	5	170164202
ipSNP37922	5	170164345
ipSNP37923	5	170164871
ipSNP37924	5	170164893
ipSNP37925	5	170245843
ipSNP37926	5	170245884
ipSNP37927	5	170246092
ipSNP37928	5	170254864
ipSNP37929	5	170254882
ipSNP37931	5	170411844
ipSNP37932	5	170412093
ipSNP37933	5	170412118
ipSNP37934	5	170413439
ipSNP37935	5	170419991
ipSNP37936	5	170420177
ipSNP37937	5	170421125
ipSNP37938	5	170501860
ipSNP37939	5	170501890
ipSNP37940	5	170501910
ipSNP37941	5	170503776
ipSNP37942	5	170503907
ipSNP37943	5	170535034
ipSNP37944	5	170535047
ipSNP37945	5	170535050
ipSNP37946	5	170535059
ipSNP37949	5	170603651
ipSNP37956	5	170813845
ipSNP37957	5	170814639
ipSNP37958	5	170814765
ipSNP37959	5	170814767
ipSNP37960	5	170814838
ipSNP37961	5	170826263
ipSNP37963	5	170827019
ipSNP37964	5	170827138
ipSNP37965	5	170827474
ipSNP37966	5	170827489
ipSNP37967	5	170971425
ipSNP37969	5	170972079
ipSNP37970	5	170976170
ipSNP37971	5	170977704
ipSNP37972	5	171050717
ipSNP37973	5	171050728
ipSNP37974	5	171050749
ipSNP37975	5	171050752
ipSNP37976	5	171050754
ipSNP37977	5	171050766
ipSNP37978	5	171050771
ipSNP37979	5	171050774
ipSNP37980	5	171050848
ipSNP37981	5	171050862
ipSNP37982	5	171050863
ipSNP37983	5	171051083
ipSNP37984	5	171051086
ipSNP37985	5	171051095
ipSNP37986	5	171051097
ipSNP37988	5	171170281
ipSNP37989	5	171170328
ipSNP37990	5	171175789
ipSNP37991	5	171176022
ipSNP37992	5	171187179
ipSNP37993	5	171273092
ipSNP37994	5	171273098
ipSNP37995	5	171273820
ipSNP37996	5	171274570
ipSNP37997	5	171297421
ipSNP37998	5	171692052
ipSNP38001	5	171704988
ipSNP38002	5	171705009
ipSNP38003	5	171706485
ipSNP38004	5	171706491
ipSNP38005	5	171706492
ipSNP38006	5	171706494
ipSNP38007	5	171706500
ipSNP38008	5	171706501
ipSNP38009	5	171706504
ipSNP38010	5	171706512
ipSNP38011	5	171706513
ipSNP38012	5	171706514
ipSNP38013	5	171706516
ipSNP38014	5	171706518
ipSNP38015	5	171706519
ipSNP38016	5	171706520
ipSNP38017	5	171706523
ipSNP38018	5	171706524
ipSNP38019	5	171706525
ipSNP38020	5	171706526
ipSNP38021	5	171706533
ipSNP38022	5	171706534
ipSNP38023	5	171706610
ipSNP38024	5	171706638
ipSNP38025	5	171706642
ipSNP38026	5	171706688
ipSNP38027	5	171706714
ipSNP38030	5	171881001
ipSNP38031	5	171881229
ipSNP38032	5	171881230
ipSNP38033	5	171881233
ipSNP38034	5	171881235
ipSNP38035	5	171916604
ipSNP38036	5	171959908
ipSNP38037	5	171959920
ipSNP38038	5	171964068
ipSNP38039	5	172024910
ipSNP38040	5	172025368
ipSNP38041	5	172025386
ipSNP38042	5	172025560
ipSNP38043	5	172028120
ipSNP38044	5	172028144
ipSNP38045	5	172087903
ipSNP38046	5	172087908
ipSNP38047	5	172087990
ipSNP38048	5	172088014
ipSNP38049	5	172088026
ipSNP38050	5	172096945
ipSNP38051	5	172392391
ipSNP38052	5	172392426
ipSNP38053	5	172392427
ipSNP38054	5	172392468
ipSNP38055	5	172396661
ipSNP38056	5	172396840
ipSNP38057	5	172396964
ipSNP38058	5	172475278
ipSNP38059	5	172475292
ipSNP38060	5	172475299
ipSNP38061	5	172475447
ipSNP38062	5	172475475
ipSNP38063	5	172475604
ipSNP38064	5	172475626
ipSNP38065	5	172475677
ipSNP38066	5	172572333
ipSNP38067	5	172743360
ipSNP38068	5	172813078
ipSNP38069	5	172814993
ipSNP38070	5	172920541
ipSNP38071	5	172920542
ipSNP38072	5	172920615
ipSNP38073	5	172932144
ipSNP38074	5	172933990
ipSNP38075	5	172934019
ipSNP38078	5	172951224
ipSNP38080	5	172951451
ipSNP38081	5	172951737
ipSNP38082	5	172951743
ipSNP38083	5	172951767
ipSNP38084	5	172951808
ipSNP38086	5	172951810
ipSNP38087	5	173165267
ipSNP38088	5	173165284
ipSNP38089	5	173165341
ipSNP38090	5	173165358
ipSNP38091	5	173382363
ipSNP38092	5	173389188
ipSNP38093	5	173389195
ipSNP38094	5	173389216
ipSNP38095	5	173389221
ipSNP38096	5	173389222
ipSNP38097	5	173389831
ipSNP38098	5	173389832
ipSNP38099	5	173389852
ipSNP38101	5	173414124
ipSNP38102	5	173615226
ipSNP38103	5	173615305
ipSNP38104	5	173615316
ipSNP38105	5	173619392
ipSNP38106	5	173619445
ipSNP38107	5	173619449
ipSNP38108	5	173687700
ipSNP38110	5	173760164
ipSNP38111	5	173760792
ipSNP38112	5	173760909
ipSNP38113	5	173762412
ipSNP38115	5	173801514
ipSNP38116	5	173805513
ipSNP38117	5	173805516
ipSNP38118	5	173805523
ipSNP38119	5	173810216
ipSNP38120	5	173810254
ipSNP38121	5	173810269
ipSNP38124	5	173880293
ipSNP38125	5	173880298
ipSNP38129	5	174017953
ipSNP38130	5	174114803
ipSNP38131	5	174114820
ipSNP38132	5	174137432
ipSNP38133	5	174148924
ipSNP38134	5	174148938
ipSNP38135	5	174150203
ipSNP38136	5	174150530
ipSNP38137	5	174151188
ipSNP38138	5	174151191
ipSNP38139	5	174153221
ipSNP38140	5	174153228
ipSNP38141	5	174153242
ipSNP38142	5	174153256
ipSNP38143	5	174160110
ipSNP38144	5	174160448
ipSNP38145	5	174168932
ipSNP38146	5	174168937
ipSNP38147	5	174168947
ipSNP38148	5	174216876
ipSNP38149	5	174218953
ipSNP38150	5	174218959
ipSNP38151	5	174218977
ipSNP38152	5	174220210
ipSNP38153	5	174220235
ipSNP38154	5	174221238
ipSNP38155	5	174221239
ipSNP38156	5	174284492
ipSNP38157	5	174284513
ipSNP38158	5	174284544
ipSNP38159	5	174284546
ipSNP38160	5	174305820
ipSNP38162	5	174317559
